GROUP,snapdate,인당 프로젝트수,인당 상시잔여이슈,이슈 처리일,Commit당 이슈발생,인당 이슈Inflow(발생),인당 이슈Outflow(해결),인당 코드 변경량,인당 개발산출물Outflow(해결),인당 Commit코드 변경량,인당 개발산출물 Burndown,개발산출물 처리율 (Outflow/Inflow),인당 개발산출물 상시잔여수,인당 개발산출물Inflow(발생),인당 이슈 Burndown,이슈 처리율(Outflow/Inflow),이슈 최초대응일,개발산출물 최초대응일,개발산출물 처리일,인당 개발산출물+Review Outflow,인당 Review수,인당 Reject수,Reject/Review율[리뷰관점],Commit당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected(AI+RV)/Commit율[리뷰관점],활성개발자수,이슈 활성개발자수,Code 활성개발자수,산출물 활성개발자수,이슈Inflow(발생),이슈Outflow(해결),Code Review수,Code Reject수,완료이슈 Reopen율,진성완료이슈 Reopen율,ShiftLeft Reopen율[내부],진성ShiftLeft Reopen율[내부],누적전체이슈 Reopen율[내부],누적진성전체이슈 Reopen율[내부],누적전체이슈 대비 잔여이슈Reopen율[내부],누적진성전체이슈 대비 잔여이슈Reopen율[내부],이슈 쏠림[내부],인라인 리뷰 코드수정비율[내부],인라인 개발자리뷰 코드수정비율[내부],인라인 AI리뷰 코드수정비율[내부],인라인 정적분석 코드수정비율[내부],커밋당 인라인 리뷰 코드수정횟수[내부],커밋당 인라인 AI리뷰 코드수정횟수[내부],커밋당 인라인 개발자리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정or응답 횟수[내부],인라인 개발자리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자리뷰 코드수정or응답 횟수[내부],인라인 AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 AI리뷰 코드수정or응답 횟수[내부],평균 잔여이슈Age[내부],Commit 활성개발자수[내부],Review 활성개발자수[내부],코드 변경량(TOTAL LOC),이슈결함밀도(이슈Inflow/변경kLOC),Commit당 코드 변경량(LOC) [내부],코드 삽입율(Insert LOC/Total LOC) [내부],코드 삭제율(Delete LOC/Total LOC) [내부],코드 수정 밀도 (Total LOC / 개발산출물 Outflow) [내부],개발산출물 밀도 (개발산출물 Outflow/Total LOC*1000) [내부],개발산출물 Inflow [내부],개발산출물 Outflow [내부],이슈결함밀도2(이슈Inflow/변경kLOC)[내부],누적완료이슈 Reopen율[내부],누적진성완료이슈 Reopen율[내부],진성이슈Inflow(발생)[내부],진성이슈결함밀도(이슈Inflow/변경kLOC)[내부],잔여이슈 Reopen율[내부]
"협력사전체","2026-01-30","1","4.398","6.713","1.212","3.65","4.114","192.828","3.767","86.289","-1.486","210.929","51.229","3.75","-0.686","123.973","0.231","null","30.28","3.755","3.193","0.018","0.549","0.419","0.886","51.576","188","165","152","164","292","362","364","2","12.155","10.081","12.722","12.552","15.24","12.958","0.272","0.353","87","20.124","19.091","22.081","15.493","0.481","0.322","0.078","21.429","0.4","81.944","1.53","56.364","0.23","89.086","1.3","13.587","133","123","16776","16.78","80.65","71.8","28.2","212.09","4.71","37.5","79.098","16.622","15.544","13.242","208","11.981","0"
"협력사전체","2026-01-31","1","4.376","6.795","0.869","3.519","4.207","232.468","3.767","83.084","-1.911","287.631","50.137","3.056","-0.931","135.055","0.17","null","30.28","4.722","4.212","0.017","0.402","0.404","1.068","40.313","187","166","150","162","271","366","497","2","11.749","9.728","12.464","12","15.218","12.937","0.271","0.352","87","19.714","16.535","22.042","15.493","0.408","0.281","0.062","20.789","0.343","81.541","1.346","53.543","0.201","89.791","1.145","13.587","130","121","21852","13.088","80.34","72.84","27.16","276.26","3.62","27.5","79.098","14.031","15.536","13.236","194","9.107","0"
"협력사전체","2026-02-01","1","4.199","9.076","0.965","3.909","4.632","232.468","3.767","83.084","-1.911","287.631","48.943","3.056","-1","133.887","0.179","null","30.28","4.722","4.212","0.017","0.402","0.404","1.068","40.313","187","164","150","162","301","403","497","2","11.166","9.831","12.105","11.307","15.176","12.898","0.234","0.304","86","19.714","16.535","22.042","15.493","0.408","0.281","0.062","20.789","0.343","81.541","1.346","53.543","0.201","89.791","1.145","13.587","130","121","21852","15.033","80.34","72.84","27.16","276.26","3.62","27.5","79.098","13.774","15.469","13.177","204","10.182","0"
"협력사전체","2026-02-02","1","4.273","8.918","1.338","3.956","4.615","216.652","2.608","83.796","-1.064","216.472","47.859","2.944","-0.604","117.978","0.214","null","51.92","3.829","3.5","0.009","0.246","0.376","0.862","31.564","188","166","149","161","356","420","406","1","11.667","10.095","11.196","10.403","15.146","12.808","0.197","0.255","86","12.217","16.514","10.995","15.493","0.405","0.275","0.059","11.684","0.333","47.881","1.366","52.294","0.186","47.251","1.18","13.16","129","120","19282","19.293","83.83","72.92","27.08","336.13","2.98","26.5","57.365","17.309","15.488","13.146","241","13.017","0"
"협력사전체","2026-02-03","1","4.3","8.03","1.459","4.264","4.824","208.264","3.435","80.669","-2.026","337.02","47.227","2.944","-0.464","113.144","0.26","1","42.32","4.11","3.579","0","0","0.331","0.772","32.368","187","166","147","160","388","439","408","0","11.39","9.538","13.81","12.42","15.085","12.746","0.195","0.254","87","9.748","16.071","8.085","15.942","0.393","0.258","0.061","8.935","0.319","56.464","2.014","50","0.19","57.234","1.824","12.684","128","118","18119","21.083","79.12","74.7","25.3","202.88","4.93","26.5","89.31","20.748","15.445","13.104","261","14.294","0"
"협력사전체","2026-02-04","1","6.797","7.599","1.51","4","5.36","202.892","2.935","82.478","-1.545","242.264","47.347","2.864","-0.787","122.606","0.233","null","51.275","3.978","3.645","0.009","0.249","0.345","0.782","36.021","191","168","146","160","376","461","401","1","10.629","8.659","15","11.681","15.051","12.714","0.186","0.241","88","7.355","8.889","6.314","40.909","0.215","0.17","0.014","6.456","0.183","47.381","1.346","44.444","0.069","47.552","1.277","12.312","127","115","16840","22.565","76.89","77.26","22.74","220.67","4.53","31.5","76.313","21.511","15.346","13.001","257","15.855","0"
"협력사전체","2026-02-05","1","6.698","7.281","1.655","4.129","5.372","184.44","3.549","77.437","-2.695","473.181","46.463","1.95","-1.11","131.51","0.185","null","48.286","3.977","3.36","0.018","0.536","0.366","0.766","37.779","190","166","147","160","384","505","373","2","14.059","9.669","13.828","10","15.203","12.79","0.228","0.297","88","5.222","9.756","5.078","0","0.15","0.135","0.015","5.333","0.15","45.867","1.293","46.341","0.071","45.839","1.222","11.634","128","115","15493","24.785","75.95","77.33","22.67","167.91","5.96","19.5","92.27","23.753","15.448","13.011","277","17.427","0"
"협력사전체","2026-02-06","1","6.562","6.543","1.449","4.518","5.789","207.071","2.727","72.178","-1.876","320.176","46.303","2.3","-1.356","135.677","0.188","null","65.877","4.367","3.982","0.018","0.448","0.426","1.009","55.571","190","166","146","159","384","521","446","2","13.244","8.252","14.095","10.664","15.252","12.849","0.288","0.374","89","6.826","5.172","6.431","21.429","0.211","0.18","0.011","6.345","0.19","46.533","1.394","37.931","0.077","47.163","1.317","11.652","126","115","17394","22.134","74.65","76.34","23.66","236.2","4.23","23","73.64","23.353","15.419","12.972","263","15.149","0"
"협력사전체","2026-02-07","1","11.235","7.393","1.93","4.541","5.529","165.014","2.575","74.225","-1.76","316.043","46.214","2.2","-0.857","121.762","0.209","null","56.5","3.299","2.921","0.018","0.601","0.485","0.851","69.302","193","170","144","157","386","470","333","2","12.34","7.838","14.419","11.574","15.178","12.903","0.362","0.517","74","10.799","7.143","10.433","21.429","0.236","0.193","0.014","10.115","0.208","80.46","1.651","38.095","0.075","84.987","1.575","11.652","125","112","12046","31.131","71.7","76.47","23.53","173.25","5.77","22","69.529","26.223","15.339","13.021","264","21.501","0"
"협력사전체","2026-02-08","1","6.5","4.602","1.876","4.333","5.473","165.014","2.727","74.225","-1.801","294.562","46.648","2.5","-1.314","136.813","0.163","null","65.877","3.281","2.843","0.019","0.651","0.469","0.843","68.571","190","167","144","157","364","498","307","2","13.253","7.752","15.369","12.563","15.269","12.873","0.297","0.386","89","11.931","7.143","11.765","21.429","0.246","0.205","0.013","11.316","0.219","82.448","1.594","38.095","0.071","87.212","1.522","11.652","125","112","12046","28.765","71.7","76.47","23.53","163.58","6.11","25","73.64","30.217","15.358","12.909","254","20.09","0"
"협력사전체","2026-02-09","1","6.516","4.285","1.382","4.273","5.629","198.44","2.716","74.59","-1.636","251.508","47.056","2.7","-1.811","152.28","0.207","0","51.036","3.636","3.292","0.018","0.538","0.55","1.159","71.949","188","166","141","153","329","501","372","2","20.359","16.792","14.907","11.598","15.699","13.382","0.391","0.509","89","9.621","6.494","9.025","20","0.245","0.186","0.019","8.716","0.204","77.021","1.807","24.675","0.071","84.296","1.736","12.141","124","111","14883","20.527","74.42","77.38","22.62","219.17","4.56","27","67.907","24.435","15.691","13.295","230","14.681","null"
"협력사전체","2026-02-10","1","6.297","4.296","1.056","4.087","5.775","224.667","1.513","76.278","-0.2","115.968","47.952","3.333","-2.468","182.27","0.212","null","63.833","3.817","3.743","0.018","0.49","0.607","1.486","76.485","187","165","141","153","282","514","408","2","22.374","18.841","10.688","8.155","15.613","13.255","0.217","0.282","88","11.204","6.944","10.828","20","0.229","0.175","0.017","10.313","0.192","60.589","1.127","20.833","0.051","66.667","1.075","12.701","124","111","17524","15.55","77.88","78.72","21.28","503.7","1.99","30","34.79","17.404","15.735","13.348","207","11.27","0"
"협력사전체","2026-02-11","1","3.669","4.565","1.027","3.653","5.253","233.961","2.23","83.104","-1.316","268.227","48.59","2.66","-2.172","181.749","0.204","null","60.048","3.872","3.713","0.009","0.249","0.652","1.546","81.479","183","160","140","152","263","478","401","1","23.64","21.134","7.968","6.481","15.572","13.174","0.155","0.202","89","9.682","4.545","9.276","19.643","0.257","0.201","0.012","8.76","0.213","58.512","1.422","13.636","0.036","64.007","1.386","12.977","123","111","17781","13.751","82.7","78.8","21.2","249.21","4.01","26.6","71.348","14.899","15.746","13.336","188","9.729","0"
"협력사전체","2026-02-12","1","3.426","3.954","0.876","3.531","5.333","240.615","1.797","87.463","-0.585","153.147","48.829","3.911","-2.592","212.389","0.202","null","66.56","3.619","3.789","0","0","0.62","1.468","76.1","185","162","141","152","226","480","413","0","21.458","19.593","7.475","6.132","15.498","13.16","0.129","0.168","89","8.252","4.615","7.4","20.755","0.243","0.176","0.014","7.08","0.19","57.168","1.538","13.846","0.043","62.8","1.495","13.523","123","113","18768","12.601","86.49","77.56","22.44","348.15","2.87","35.2","53.908","12.367","15.634","13.285","158","8.712","0"
"협력사전체","2026-02-13","1","3.281","4.118","0.864","3.58","5.247","262.978","1.9","97.311","-0.683","159.356","49.154","5.367","-2.268","189.069","0.162","null","57.62","3.783","3.584","0.048","1.339","0.832","1.904","93.602","184","161","142","152","247","467","448","6","20.343","19.16","6.904","5.665","15.495","13.186","0.171","0.223","89","6.281","4.878","5.618","20","0.195","0.154","0.01","5.565","0.164","57.565","1.697","12.195","0.026","61.049","1.672","13.793","122","113","23668","10.436","96.6","76.98","23.02","461.25","2.17","32.2","51.313","11.641","15.569","13.234","169","7.14","0"
"협력사전체","2026-02-14","1","3.085","4.12","0.867","3.58","5.102","262.978","1.9","97.311","-0.718","164.463","49.484","5.2","-2.104","181.781","0.139","null","57.62","3.775","3.576","0.048","1.342","0.821","1.872","92.743","182","159","142","152","247","449","447","6","21.158","20","6.55","5.155","15.495","13.186","0.171","0.223","88","6.281","4.878","5.618","20","0.195","0.154","0.01","5.565","0.164","57.565","1.697","12.195","0.026","61.049","1.672","13.793","122","113","23668","10.225","96.6","76.98","23.02","461.25","2.17","31.2","51.313","10.436","15.569","13.234","169","7.014","0"
"협력사전체","2026-02-15","1","2.977","4.183","0.832","3.485","4.77","262.978","1.9","97.311","-0.718","164.463","49.788","5.2","-1.874","175.105","0.129","null","57.62","3.775","3.576","0.048","1.342","0.821","1.872","92.743","181","158","142","152","237","415","447","6","22.41","21.302","5.924","4.457","15.495","13.186","0.171","0.223","88","6.281","4.878","5.618","20","0.195","0.154","0.01","5.565","0.164","57.565","1.697","12.195","0.026","61.049","1.672","13.793","122","113","23668","8.957","96.6","76.98","23.02","461.25","2.17","31.2","51.313","10.014","15.569","13.234","163","6.021","0"
"협력사전체","2026-02-16","1","2.887","3.99","0.789","2.833","3.949","241.337","1.835","101.068","-0.76","175.414","50.092","4.533","-1.36","164.706","0.151","null","57.809","3.331","3.1","0.05","1.613","0.823","1.625","93.549","181","158","142","152","187","308","372","6","12.662","10.843","5.995","4.153","15.502","13.195","0.18","0.234","88","6.775","0","6.667","33.333","0.197","0.189","0","6.557","0.189","52.732","1.52","33.333","0.016","53.056","1.504","13.313","122","113","20031","8.287","96.77","76.89","23.11","419.83","2.38","27.2","47.713","8.559","15.57","13.236","122","5.167","0"
"협력사전체","2026-02-17","1","2.799","3.823","0.884","2.5","3.254","188.566","1.797","98.131","-0.908","210.417","51.85","3.7","-1.036","159.31","0.076","null","58.609","2.551","2.278","0.052","2.29","0.939","1.339","95.382","177","154","141","150","145","231","262","6","9.091","6.952","7.692","6.044","15.519","13.218","0.214","0.278","86","7.025","0","6.78","33.333","0.327","0.308","0","6.695","0.308","60.251","2.769","66.667","0.038","60.169","2.731","13.062","121","113","14331","9.281","100.22","75.93","24.07","306.79","3.26","22.2","46.713","8.44","15.567","13.23","85","5.303","0"
"협력사전체","2026-02-18","1","2.758","3.377","0.931","2.521","2.831","181.446","1.875","103.715","1.122","42.614","52.186","2.933","-0.657","138.017","0.019","null","26.714","2.024","1.951","0.058","2.985","1.046","1.32","104.531","175","152","140","149","121","167","201","6","7.186","6.569","5.488","1.527","15.503","13.201","0.205","0.266","84","6.061","0","5.469","50","0.182","0.159","0","5.385","0.159","56.923","1.682","100","0.045","56.25","1.636","13.259","120","112","11794","7.334","104.37","74.28","25.72","1572.53","0.64","17.6","7.5","9.263","15.574","13.24","67","4.027","0"
"협력사전체","2026-02-19","1","2.698","4.451","0.515","1.857","1.907","171.333","1.875","103.953","-0.25","125","53.259","2","-0.566","157.692","0","null","26.714","1.781","1.697","0.067","3.974","1.178","1.337","115.877","174","151","138","147","52","82","151","6","12.195","13.043","6.41","1.613","15.61","13.336","0.282","0.367","82","6.061","0","5.469","50","0.186","0.163","0","5.385","0.163","56.923","1.721","100","0.047","56.25","1.674","16.44","117","111","9252","7.188","103.96","76.24","23.76","1233.6","0.81","6","7.5","4.942","15.601","13.272","28","4.053","0"
"협력사전체","2026-02-20","1","3.058","10.55","1","5.4","1.538","155.975","null","99.035","2","0","52.407","2","2.44","24.691","1.667","null","null","1.718","1.718","0","0","1.099","1.254","100.864","173","150","137","146","81","20","122","0","45","80","20","0","15.497","13.214","0.246","0.32","82","1.29","60","0.328","0","0.364","0.091","0.273","1.292","0.364","99.031","27.864","100","0.455","99.015","27.409","16.49","116","108","6239","13.384","91.75","68.58","31.42","0","0","2","0","10.458","15.621","13.303","47","7.934","0"
