GROUP,snapdate,인당 프로젝트수,인당 상시잔여이슈,이슈 처리일,Commit당 이슈발생,인당 이슈Inflow(발생),인당 이슈Outflow(해결),인당 코드 변경량,인당 개발산출물Outflow(해결),인당 Commit코드 변경량,인당 개발산출물 Burndown,개발산출물 처리율 (Outflow/Inflow),인당 개발산출물 상시잔여수,인당 개발산출물Inflow(발생),인당 이슈 Burndown,이슈 처리율(Outflow/Inflow),이슈 최초대응일,개발산출물 최초대응일,개발산출물 처리일,인당 개발산출물+Review Outflow,인당 Review수,인당 Reject수,Reject/Review율[리뷰관점],Commit당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected(AI+RV)/Commit율[리뷰관점],활성개발자수,이슈 활성개발자수,Code 활성개발자수,산출물 활성개발자수,이슈Inflow(발생),이슈Outflow(해결),Code Review수,Code Reject수,완료이슈 Reopen율,진성완료이슈 Reopen율,잔여이슈 Reopen율[내부],ShiftLeft Reopen율[내부],진성ShiftLeft Reopen율[내부],누적전체이슈 Reopen율[내부],누적진성전체이슈 Reopen율[내부],누적전체이슈 대비 잔여이슈Reopen율[내부],누적진성전체이슈 대비 잔여이슈Reopen율[내부],이슈 쏠림[내부],인라인 리뷰 코드수정비율[내부],인라인 개발자리뷰 코드수정비율[내부],인라인 정적분석 코드수정비율[내부],커밋당 인라인 리뷰 코드수정횟수[내부],커밋당 인라인 AI리뷰 코드수정횟수[내부],커밋당 인라인 개발자리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정or응답 횟수[내부],인라인 개발자리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자리뷰 코드수정or응답 횟수[내부],커밋당 인라인 AI리뷰 코드수정or응답 횟수[내부],평균 잔여이슈Age[내부],Commit 활성개발자수[내부],Review 활성개발자수[내부],코드 변경량(TOTAL LOC),이슈결함밀도(이슈Inflow/변경kLOC),Commit당 코드 변경량(LOC) [내부],코드 삽입율(Insert LOC/Total LOC) [내부],코드 삭제율(Delete LOC/Total LOC) [내부],코드 수정 밀도 (Total LOC / 개발산출물 Outflow) [내부],개발산출물 밀도 (개발산출물 Outflow/Total LOC*1000) [내부],개발산출물 Inflow [내부],개발산출물 Outflow [내부],이슈결함밀도2(이슈Inflow/변경kLOC)[내부],누적완료이슈 Reopen율[내부],누적진성완료이슈 Reopen율[내부],진성이슈Inflow(발생)[내부],진성이슈결함밀도(이슈Inflow/변경kLOC)[내부],인라인 AI리뷰 코드수정비율[내부],인라인 AI리뷰 코드수정or응답 비율[내부]
"Feature Leader Unit","2025-09-08","1","null","null","null","null","null","null","null","null","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","3","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-09-15","1","null","null","null","null","null","null","null","null","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","3","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-09-22","1","null","null","null","null","null","null","null","null","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","3","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-09-29","1","null","null","null","null","null","null","null","null","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","3","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-10-06","1","null","null","null","null","null","null","null","null","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","4","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-10-13","1","null","null","null","null","null","null","null","null","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","4","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-10-20","1","null","null","null","null","null","null","null","null","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","4","null","null","4","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-10-27","1","1","null","null","null","null","null","null","null","null","null","2.417","null","null","null","null","null","null","null","null","null","null","null","null","null","5","1","null","4","0","0","null","null","null","null","0","null","null","0","0","0","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","34","null","null","null","null","null","null","null","0","0","0","0","null","null","null","0","null","null","null"
"Feature Leader Unit","2025-11-03","1","1","null","null","null","null","null","null","null","null","null","2.5","null","null","null","1","null","null","null","null","null","null","null","null","null","4","2","null","3","0","0","null","null","null","null","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","null","null","null","null","null","null","null","0","0","0","0","null","null","null","0","null","null","null"
"Feature Leader Unit","2025-11-10","1","null","null","null","null","null","null","null","null","null","null","2.5","null","null","null","null","null","null","null","null","null","null","null","null","null","4","2","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-11-17","1","null","null","null","null","null","null","null","null","null","null","2.5","null","null","null","null","null","null","null","null","null","null","null","null","null","4","2","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-11-24","1","null","null","null","null","null","null","null","null","null","null","2.5","null","null","null","null","null","null","null","null","null","null","null","null","null","4","2","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-12-01","1","null","null","null","null","null","null","null","null","null","null","2.5","null","null","null","null","null","null","1","1","1","100","null","0","null","3","1","1","3","null","null","1","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","0","null","0","0","0","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-12-08","1","null","null","null","null","null","null","null","null","null","null","2.5","null","null","null","null","null","null","1.5","1.5","0","0","null","0","null","5","null","3","5","null","null","3","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","3","0","null","0","0","0","0","0","0","0","null","null","null","null","null","null","null"
"Feature Leader Unit","2025-12-15","1","null","null","null","null","null","null","null","null","null","null","2.5","null","null","null","0","null","null","2","2","0","0","null","0","null","5","null","4","5","0","0","6","0","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","4","0","null","0","0","0","0","0","0","0","null","null","null","0","null","null","null"
"Feature Leader Unit","2025-12-22","1","null","null","null","null","null","null","null","null","null","null","2.5","null","null","null","null","null","null","null","null","null","null","null","null","null","5","null","4","5","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","4","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"AAP Unit","2025-03-03","1","20.859","5.579","0.833","2.647","2.375","218.182","1","100.748","7.667","8","37.902","25","0.333","84.444","1.208","0.64","250","2.386","2.341","0.068","2.913","0.056","0.068","9.333","65","56","58","59","45","38","103","3","5.263","3.333","0","16.279","9.375","5.325","4.93","1.775","2.113","61","50","50","null","0.037","0","0.037","50","0.037","75","0.056","75","0.056","0","null","37","48","4800","8.854","104.35","69.75","30.25","2400","0.42","25","2","8.481","5.172","4.494","28","5.521","null","null"
"AAP Unit","2025-03-10","1","20.946","4.475","0.597","2.353","2","229.12","1","103.411","-0.25","150","37.865","1","0","100","1.306","0","9.333","3.098","3.024","0.146","4.839","0.09","0.146","13.333","61","51","58","58","40","40","124","6","20","16.667","0","8.571","3.846","7.407","6.688","2.116","2.548","61","26.667","26.667","null","0.061","0","0.061","26.667","0.061","73.333","0.167","73.333","0.167","0","null","39","47","5728","5.674","98.76","65.9","34.1","1909.33","0.52","2","3","7.599","7.353","6.25","25","3.404","null","null"
"AAP Unit","2025-03-17","1","20.876","9.239","0.472","1.923","2.3","160.381","null","74.548","13.714","0","36.532","13.714","-0.955","184","1.993","4.193","null","2.41","2.41","0.103","4.255","0.075","0.103","4.71","57","43","54","55","25","46","94","4","13.043","8.108","0","14.894","10.526","8.437","7.273","1.985","2.424","59","20","20","null","0.038","0","0.038","20","0.038","70","0.132","70","0.132","0","null","39","44","3368","9.204","74.84","75.24","24.76","0","0","96","0","5.497","8.176","6.531","14","5.493","null","null"
"AAP Unit","2025-03-24","1","21.267","7.581","0.841","2.467","1.722","193.176","2","78.6","17.857","3.101","41.083","21.5","0.273","83.784","0.864","2.244","36.25","2.424","2.303","0","0","0.023","0.03","5.556","54","42","52","53","37","31","76","0","9.677","4.762","0","9.677","0","8.409","7.003","1.818","2.241","59","18.357","60","17.327","0.844","0","0.067","60","0.067","60","0.067","60","0.067","0","null","37","41","3284","8.831","88.76","73.87","26.13","821","1.22","129","4","11.124","8.309","6.391","23","5.024","null","null"
"AAP Unit","2025-03-31","1","21.585","7.14","0.389","1.615","2.389","248.25","29","77.871","-11.3","285.246","35.744","8.714","-1","204.762","1.453","0.8","21.787","6.205","2.357","0","0","0.074","0.095","4.847","57","42","52","54","21","43","99","0","16.279","10.714","0","16.279","10.714","9.544","7.713","1.735","2.204","59","9.283","0","8.3","1.163","0.327","0","13.333","0.327","31.667","0.776","77.778","0.143","0.633","null","35","41","4965","5.035","99.3","66.87","33.13","28.53","35.05","61","174","5.092","9.184","6.803","10","2.719","14.414","27.928"
"AAP Unit","2025-04-07","1","22.449","6","0.592","1.933","2","198.235","24.333","96.57","-7.714","384.211","35.003","3.8","0.938","48.276","1.778","0.8","40.658","6.2","4.114","0.029","0.694","1.245","1.743","165.278","57","40","51","54","29","14","144","1","28.571","14.286","0","16.667","14.286","10.408","8.312","2.245","2.857","60","28.78","null","2.632","1.204","1.184","0","34.731","1.184","49.701","1.694","null","0","1.694","null","33","40","3370","5.49","80.24","73.71","26.29","46.16","21.66","19","73","6.959","9.852","6.977","17","3.116","34.731","49.701"
"AAP Unit","2025-04-14","1","22.267","6.794","0.17","1.143","2","147.684","7.5","71.862","9.667","20.548","35.788","14.6","-1.444","425","1.752","0.275","7.333","3.171","2.805","0.024","0.87","1.383","1.585","143.333","55","40","49","52","8","34","115","1","20.588","22.222","0","3.571","0","10.643","8.223","1.205","1.592","60","19.9","33.333","null","1.053","1.026","0.026","19.9","1.053","40.796","2.158","66.667","0.053","2.105","null","32","40","2806","4.098","71.95","78.01","21.99","187.07","5.35","73","15","2.591","10.682","7.837","4","1.96","19.697","40.404"
"AAP Unit","2025-04-21","1","22.445","10.5","0.181","1.5","1.231","284.182","28.5","90.147","-12.25","712.5","34.638","2.667","-0.063","106.667","2.058","0","6.93","6","4.538","0","0","2.036","4.333","185.139","55","39","48","51","15","16","177","0","18.75","20","33.333","13.333","0","11.306","9.067","1.559","2.073","59","17.126","0","12.5","1.439","1.427","0","17.181","1.427","21.439","1.78","100","0.024","1.756","null","31","40","6252","2.399","100.84","65.31","34.69","109.68","9.12","8","57","3.312","10.965","8.207","7","1.28","17.231","21.208"
"AAP Unit","2025-04-28","1","22.615","7.563","0.455","1.875","1.778","218.583","null","111.514","1","0","35.26","1","-0.077","106.667","1.062","null","null","2.656","2.656","0.031","1.176","1.273","1.313","128.125","54","40","46","50","15","16","85","1","12.5","9.091","0","12.5","9.091","11.364","9.091","1.515","2.02","59","44.286","0","null","1.824","1.824","0","44.286","1.824","55.714","2.294","100","0.059","2.235","null","30","39","2623","4.194","104.92","81.4","18.6","0","0","2","0","3.38","11.017","8.235","9","2.097","44.928","55.072"
"AAP Unit","2025-05-05","1","22.871","8.4","0.125","1.167","1.667","429.286","3","128.899","0.5","75","35.526","4","-0.333","142.857","1.262","null","17.333","4.686","4.6","0.029","0.621","1.339","2.143","160.018","51","37","45","48","7","10","161","1","10","20","0","0","0","11.215","9.045","1.308","1.759","59","28.993","0","null","2.982","2.982","0","28.993","2.982","38.021","3.911","50","0.054","3.857","null","30","37","6010","1.664","150.25","86.62","13.38","2003.33","0.5","4","3","1.622","10.996","8.406","2","0.333","29.298","37.895"
"AAP Unit","2025-05-12","1","22.879","16.786","0.31","3.25","2.333","234.882","9","98.059","3","50","36.24","9","-1.25","215.385","0.432","null","33","4","3.654","0.038","1.053","1.31","2.115","123.431","51","37","45","47","13","28","95","1","25","37.5","0","13.043","18.182","11.679","9.774","0.73","1.003","59","48.333","50","null","0.906","0.844","0.063","48.333","0.906","63.333","1.188","100","0.125","1.063","null","29","38","3993","3.757","110.92","86.4","13.6","443.67","2.25","18","9","2.599","11.765","9.695","2","1.753","48.214","60.714"
"AAP Unit","2025-05-19","1","22.908","6.846","0.486","2.125","2.167","228.2","2.5","130.938","-1","250","36.122","2","0.5","76.471","1.335","null","55.8","2.844","2.774","0","0","1.4","1.581","154.51","60","51","42","46","17","13","86","0","15.385","25","0","31.25","57.143","11.681","9.828","0.708","0.983","59","28.659","33.333","50","1.343","1.257","0.029","28.125","1.286","41.875","1.914","100","0.086","1.829","null","28","35","3423","3.506","118.03","77.18","22.82","684.6","1.46","2","5","4.585","11.855","9.863","12","2.045","28.025","40.764"
"AAP Unit","2025-05-26","1","19.261","6","0.082","1.4","1.4","275.059","null","73.907","1","0","33.412","1","0","100","0.414","null","null","4.886","4.886","0","0","1.141","2.771","181.855","60","51","43","46","7","7","171","0","14.286","33.333","0","50","75","12.238","10.732","1.224","1.707","63","6.73","0","0","0.671","0.671","0","6.762","0.671","15.777","1.565","100","0.012","1.553","null","29","34","4676","1.818","64.05","75.96","24.04","0","0","1","0","1.729","11.887","10.054","2","0.962","6.77","15.677"
"AAP Unit","2025-06-02","1","3.168","48.375","0.154","1.429","1.143","262.25","7","82.701","30.4","8.434","26.136","41.5","0.2","80","1.354","null","275.643","5.286","5.182","0","0","0.908","1.788","141.944","61","50","43","46","10","8","171","0","25","0","100","40","60","12.543","10.87","1.375","1.932","65","25.904","100","0","0.662","0.6","0.062","26.543","0.662","33.333","0.831","100","0.062","0.769","null","27","36","4196","2.264","72.34","61.22","38.78","299.71","3.34","166","14","2.254","12.082","10","7","0.834","24.684","31.646"
"AAP Unit","2025-06-09","1","3.579","4.75","0.31","3","2.4","256.833","1","108.271","18.333","1.786","33.027","28","-0.6","133.333","0.355","null","79","2.654","2.615","0","0","1.034","1.154","109.487","61","51","44","47","9","12","68","0","41.667","80","50","37.5","100","13.029","11.538","1.184","1.683","74","9.877","null","null","0.276","0.276","0","9.877","0.276","35.802","1","null","0","1","null","27","35","3082","3.082","118.54","83.81","16.19","3082","0.32","56","1","2.473","12.727","10.933","0","0.487","9.877","35.802"
"AAP Unit","2025-06-16","1","3.458","9.357","0.244","2","3.5","199.722","4","105.693","-0.5","133.333","34.372","1.5","-0.5","140","1.993","null","52.25","2.472","2.361","0.028","1.176","2.146","2.444","224.762","63","52","45","47","10","14","85","1","35.714","62.5","0","30","66.667","13.478","12.381","0.998","1.429","77","19.409","null","null","1.122","1.122","0","19.409","1.122","37.975","2.195","null","0","2.195","null","30","35","3595","2.364","102.71","66.43","33.57","898.75","1.11","3","4","2.995","13.298","12.01","3","0.556","19.409","37.975"
"AAP Unit","2025-06-23","1","3.426","1.9","0.123","2.333","1.667","252.6","4","104.779","28","9.677","38.32","124","-0.429","142.857","3.644","null","97.75","5.063","4.839","0.032","0.667","1.456","2.677","162.431","51","30","45","47","7","10","150","1","20","100","0","12.5","100","13.651","12.888","0.987","1.432","72","13.105","0","null","1.14","1.14","0","13.105","1.14","29.637","2.579","100","0.018","2.561","null","29","37","3789","3.167","88.12","71.34","28.66","315.75","3.17","124","12","1.896","13.415","12.468","1","1.584","13.131","29.495"
"AAP Unit","2025-06-30","1","3.565","44.762","0.459","1.889","2.1","253.867","4","149.844","-2.5","266.667","39.796","3","-0.308","123.529","0.04","null","82.75","3.143","2.857","0","0","1.216","1.607","150.104","51","29","46","48","17","21","80","0","23.81","80","0","28.571","50","13.28","12.619","0.16","0.238","75","15.882","0","null","0.711","0.711","0","15.882","0.711","28.235","1.263","0","0","1.263","null","31","36","3808","5.121","119","69.88","30.12","476","2.1","3","8","4.475","13.782","13.333","11","3.151","15.976","28.402"
"AAP Unit","2025-07-07","1","2.96","13.188","0.537","2.75","1.6","299.167","11","121.058","-7","275","35.506","4","0.5","72.727","0.9","null","34.455","3.759","3.379","0.138","4.082","1.756","2.483","171.071","49","27","45","48","22","16","98","4","12.5","20","null","45","66.667","13.756","13.426","0.927","1.389","68","18.841","100","null","1.3","1.275","0.025","18.841","1.3","41.304","2.85","100","0.025","2.825","null","28","35","3590","8.496","115.81","65.07","34.93","326.36","3.06","4","11","5.948","13.629","13.198","13","4.596","18.545","41.091"
"AAP Unit","2025-07-14","1","3.592","3.8","0.696","3.25","3.333","168.188","5.25","83.099","-2.6","262.5","32.967","4","0.643","76.923","0.187","0","59.095","4.472","3.889","0.083","2.143","2.071","3.222","242.456","48","27","45","48","39","30","140","3","36.667","52.941","0","32","41.667","15.579","15.965","1.78","2.661","83","26.971","30","0","2.321","2.268","0.054","27.66","2.321","52.34","4.393","100","0.179","4.214","null","28","36","2691","13.564","84.09","72.98","27.02","128.14","7.8","8","21","12.418","14.809","14.815","20","7.246","27.609","51.304"
"AAP Unit","2025-07-21","1","4.07","1","1.308","2.833","2.167","227.909","26.571","101.25","-5.8","145.313","34.629","25.6","1.75","38.235","0.078","0.851","139.57","10.2","2.875","0","0","1.038","1.125","105.556","46","27","42","46","34","13","69","0","46.154","33.333","0","63.636","57.143","15.767","15.833","1.989","2.917","68","24.561","0","null","0.538","0.538","0","24.561","0.538","64.912","1.423","0","0","1.423","null","25","33","2507","10.57","113.95","68.13","31.87","13.48","74.19","128","186","13.082","15.252","15.049","19","5.784","25","66.071"
"AAP Unit","2025-07-28","1","4.032","4","0.232","2.375","1.875","473.938","10.333","117.63","-9.667","1550","29.376","2","0.364","78.947","0.75","0","9.839","5.559","4.788","0.03","0.633","1.061","2.636","121.515","46","26","42","45","19","15","158","1","20","40","0","23.077","40","15.678","16.068","1.695","2.537","76","5.431","100","0","1.305","1.293","0.012","26.683","1.305","48.878","2.39","100","0.012","2.378","null","25","35","7583","1.978","114.89","75.68","24.32","244.61","4.09","2","31","3.766","15.254","15.459","10","1.187","26.5","48.75"
"AAP Unit","2025-08-04","1","3.316","9.9","0.344","1.833","2","260","4.5","148.229","16.714","7.143","33.557","21","-0.6","181.818","2.667","0","9.444","2.806","2.516","0","0","1.156","1.194","153.333","47","24","44","47","11","20","78","0","35","30","0","28.571","33.333","15.944","15.957","1.399","2.128","84","27.273","null","null","1.031","1.031","0","27.273","1.031","61.983","2.344","null","0","2.344","null","26","37","3120","3.526","120","73.78","26.22","346.67","2.88","126","9","2.055","15.616","15.439","8","2.083","27.273","61.983"
"AAP Unit","2025-08-11","1","2.571","5.545","0.289","1.571","1.833","244.5","null","81.398","null","null","33.836","null","0","100","1.333","null","null","3.724","3.724","0.103","2.778","2.579","3.379","304.921","47","24","43","46","11","11","108","3","18.182","14.286","0","40","50","16.525","16.739","1.554","2.391","69","19.313","100","null","2.368","2.316","0.053","19.313","2.368","35.622","4.368","100","0.053","4.316","null","24","37","2445","3.885","87.32","63.19","36.81","0","0","0","0","3.953","15.704","15.457","5","2.249","18.966","35.345"
"AAP Unit","2025-08-18","1","3.01","2.625","0.2","2.667","1.6","213.5","3","93.94","2","50","33.259","6","0","100","0.5","1.667","20","3.452","3.258","0.129","3.96","2.475","3.194","228.431","46","23","41","45","8","8","101","4","25","0","0","42.857","50","16.527","16.486","1.401","2.169","64","14.286","null","null","1.675","1.675","0","14.286","1.675","25.8","3.025","null","0","3.025","null","25","32","2989","4.349","96.42","75.78","24.22","498.17","2.01","12","6","2.944","15.836","15.385","6","3.513","14.286","25.8"
"AAP Unit","2025-08-25","1","2.792","12.944","0.486","1.636","2","138.143","4","57.357","-0.667","200","33.128","1","0","100","0.886","null","47.5","3.103","2.966","0.034","1.163","1.189","1.517","135.119","47","23","41","46","18","18","86","1","38.889","33.333","0","33.333","28.571","17.26","17.842","2.192","3.32","77","35.897","100","null","0.757","0.703","0.054","35.897","0.757","56.41","1.189","100","0.054","1.135","25.926","26","32","1934","8.79","55.26","77.46","22.54","483.5","2.07","2","4","7.313","16.012","15.945","15","6.205","34.211","55.263"
"AAP Unit","2025-09-01","1","2.514","13.235","0.457","2","1.75","200.929","13.333","84.917","-6.889","444.444","32.74","6","-0.333","131.25","0.3","null","79.412","5.121","2.781","0.031","1.124","1.8","1.969","249.02","47","24","42","46","16","21","89","1","61.905","66.667","0","50","33.333","18.17","18.48","1.884","2.875","83","18.75","null","null","1.75","1.75","0","18.75","1.75","44.643","4.167","null","0","4.167","23.859","26","32","2813","4.977","97","78.28","21.72","35.16","28.44","18","80","6.741","17.261","17.079","9","3.733","18.75","44.643"
"AAP Unit","2025-09-08","1","2.519","10.563","0.267","2","2.833","168.188","15","79.727","-2","115.385","30.321","13","-0.556","141.667","0.375","null","159","3.771","3.343","0","0","1.911","2.457","232.5","45","25","40","44","12","17","117","0","52.941","50","0","0","0","17.891","17.659","1.068","1.643","87","13.514","null","null","1.25","1.25","0","13.514","1.25","36.937","3.417","null","0","3.417","22.906","27","31","2691","11.52","76.89","76.48","23.52","179.4","5.57","13","15","4.36","17.647","17.257","12","9.848","13.514","36.937"
"AAP Unit","2025-09-15","1","3.009","15.833","0.943","5","1.333","283.2","3","104.044","0.714","75","30.421","10","2.375","24","0.167","null","91.667","5.125","4.806","0.129","2.685","2.717","4.645","228.333","45","27","40","44","50","12","149","4","16.667","11.111","0","0","0","16.834","16.165","0.879","1.316","72","18.295","null","0","2.185","2.185","0","19.966","2.185","29.272","3.204","null","0","3.204","13.744","27","33","4248","10.358","98.79","72.58","27.42","283.2","3.53","20","15","14.411","17.517","17.137","41","8.121","19.966","29.272"
"AAP Unit","2025-09-22","1","3.626","8.226","1.118","2.533","2.429","218.769","21.667","93.776","2.5","81.25","30.501","20","0.2","89.474","0.721","null","34.892","6","3.593","0.222","6.186","2.971","3.741","291.026","42","31","37","41","38","34","97","6","29.412","50","0","8.696","18.182","16.81","16.822","0.859","1.308","80","11.074","100","2.5","2.912","2.794","0.059","11.916","2.853","24.079","5.765","100","0.059","5.706","12.042","26","32","2844","11.428","91.74","64.14","35.86","43.75","22.86","80","65","10.716","17.333","17.66","28","8.79","11.7","23.892"
"AAP Unit","2025-09-29","1","2.52","5.833","0.54","2.077","2.308","242","3.333","110.188","14.286","16.667","33.892","60","-0.158","111.111","0.186","null","38.3","4.719","4.094","0.031","0.763","2.92","4.563","328.289","42","31","37","40","27","30","131","1","20","15","0","12.5","17.647","16.173","15.673","0.569","0.852","89","11.794","66.667","null","2.731","2.692","0.038","11.794","2.731","56.478","13.077","100","0.058","13.019","14.695","25","33","4356","4.591","103.71","69.12","30.88","217.8","4.59","120","20","7.5","16.586","16.262","22","3.444","11.657","56.37"
"AAP Unit","2025-10-06","1","2.573","7.176","0.351","1.3","1.889","172.667","4.667","81.342","-3.25","1400","36.772","1","-0.235","130.769","0","null","63","3.706","3.294","0","0","0.676","0.735","97.222","43","31","39","42","13","17","112","0","0","0","0","29.412","25","15.901","15.359","0.56","0.835","86","17.857","null","null","0.135","0.135","0","17.857","0.135","53.571","0.405","null","0","0.405","14.261","25","34","2590","7.722","83.55","73.05","26.95","185","5.41","1","14","3.743","16.213","15.789","8","5.405","17.857","53.571"
"AAP Unit","2025-10-13","1","2.819","6","3.375","3.375","1","188.25","4","90.75","4","28.571","36.041","7","2.3","14.815","null","null","177.375","2.444","2.118","0","0","1.625","0.765","100","42","30","37","41","27","4","36","0","0","0","0","33.333","50","15.929","15.359","0.774","1.144","82","29.63","null","null","1","1","0","29.63","1","29.63","1","null","0","1","15.516","22","31","753","19.92","107.57","77.56","22.44","94.13","10.62","28","8","16.153","16.368","15.963","20","14.608","29.63","29.63"
"AAP Unit","2025-10-20","1","2.308","10.947","0.037","1","2.111","681.867","4.778","129.035","-3","330.769","36.687","6.5","-1.6","633.333","0","0","123.442","9.71","8.897","0","0","0.975","2.724","89.111","42","30","37","41","3","19","258","0","26.316","18.75","0","7.692","0","16.133","15.385","0.442","0.655","81","18.391","100","null","0.593","0.568","0.025","18.391","0.593","37.165","1.198","100","0.025","1.173","16.12","23","33","10228","1.515","157.35","75.75","24.25","237.86","4.2","13","43","0.546","16.608","16.043","2","1.027","17.761","36.68"
"AAP Unit","2025-10-27","1","2.594","6.5","0.622","1.75","1.818","354.25","13","131.09","0.667","91.549","36.332","14.2","0.444","71.429","0.338","null","23.4","7.2","5.207","0.103","1.987","0.778","1.207","76.667","42","31","36","40","28","20","151","3","10","11.765","0","5.556","6.667","15.88","15.133","0.536","0.78","78","16.541","25","null","0.489","0.467","0.022","16.541","0.489","30.827","0.911","100","0.089","0.822","19.216","23","31","5668","5.558","145.33","74.79","25.21","87.2","11.47","71","65","3.523","16.399","15.835","19","2.911","16.279","28.682"
"AAP Unit","2025-11-03","1","4.087","5.579","0.593","3.182","1.727","236.474","11.778","87.446","-8.444","353.333","35.436","6","1","54.286","0.111","0","48.132","8.057","5.176","0","0","0.424","0.735","33.333","41","29","36","41","35","19","176","0","15.789","21.429","0","0","0","15.242","14.37","0.206","0.296","80","22.973","0","0","0.293","0.293","0","23.611","0.293","38.889","0.483","0","0","0.483","15.089","23","32","4493","13.577","88.1","80.68","19.32","42.39","23.59","30","106","6.889","16.386","15.966","14","9.682","24.638","40.58"
"AAP Unit","2025-11-10","1","5.257","14.182","1.403","4.579","1.833","293.688","46.438","82.453","62","39.968","55.3","169","3.095","25.287","1.875","0.073","16.511","26.486","5.75","0.031","0.543","0.758","1.469","74.911","40","29","35","40","87","22","184","1","9.091","20","0","7.692","0","14.299","13.36","0.191","0.27","84","23.316","100","null","0.703","0.578","0.125","23.316","0.703","52.85","1.594","100","0.125","1.469","12.243","22","30","4699","17.876","85.44","80.36","19.64","6.32","158.12","1859","743","18.93","16.228","16.06","73","14.471","20","50.811"
"AAP Unit","2025-11-17","1","6.427","5.857","1.306","4.765","7","290.667","135.167","93.955","-59.867","224.033","58.709","103.429","-0.944","120.988","0.267","0.2","9.418","50.472","5.909","0","0","0.726","1.364","77.381","39","29","37","39","81","98","195","0","1.02","1.124","0","4.255","3.571","14.139","12.903","0.375","0.516","87","15.172","0","0","0.355","0.355","0","15.278","0.355","35.417","0.823","0","0","0.823","11.891","22","31","5232","13.857","90.21","82.11","17.89","3.23","310.02","724","1622","16.313","15.377","14.48","63","10.034","15.385","35.664"
